web-scraper-order;web-scraper-start-url;Link;Link-href;Title;Date;
1685179249-23;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Schengen-Erweiterung            Friedrich kündigt deutsches Veto an;https://www.wiwo.de/politik/deutschland/schengen-erweiterung-friedrich-kuendigt-deutsches-veto-an/7891738.html;Schengen-Erweiterung Friedrich kündigt deutsches Veto an;07.03.2013
1685179252-24;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Ökonomen-Analyse            Die Mär von der Armutseinwanderung;https://www.wiwo.de/politik/deutschland/oekonomen-analyse-die-maer-von-der-armutseinwanderung/7894160.html;Ökonomen-Analyse Die Mär von der Armutseinwanderung;07.03.2013
1685179256-25;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Biometrie            Darf die EU Fingerabdrücke fordern?;https://www.wiwo.de/politik/europa/biometrie-darf-die-eu-fingerabdruecke-fordern/7927496.html;Biometrie Darf die EU Fingerabdrücke fordern?;14.03.2013
1685179259-26;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Handelsriese            Metro streicht 240 Stellen in deutschen Großmärkten;https://www.wiwo.de/unternehmen/handel/handelsriese-metro-streicht-240-stellen-in-deutschen-grossmaerkten/7935016.html;Handelsriese Metro streicht 240 Stellen in deutschen Großmärkten;16.03.2013
1685179263-27;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Spar-Diktat und Dividendenkürzung            Handelskonzern Metro taumelt in Depression;https://www.wiwo.de/unternehmen/handel/spar-diktat-und-dividendenkuerzung-handelskonzern-metro-taumelt-in-depression/7932734.html;Spar-Diktat und Dividendenkürzung Handelskonzern Metro taumelt in Depression;19.03.2013
1685179267-28;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Gutachten            Deutschland ist ein Einwanderungsland;https://www.wiwo.de/politik/deutschland/gutachten-deutschland-ist-ein-einwanderungsland/8058900.html;Gutachten Deutschland ist ein Einwanderungsland;12.04.2013
1685179271-29;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;Britisches Regierungsprogramm            Harte Worte von Königin Elizabeth;https://www.wiwo.de/politik/europa/britisches-regierungsprogramm-harte-worte-von-koenigin-elizabeth/8178922.html;Britisches Regierungsprogramm Harte Worte von Königin Elizabeth;08.05.2013
1685179274-30;https://www.wiwo.de/suche/?p19868864=231&sw=Migration&search-period=&article=article;EU-Mitgliedschaft            Westerwelle drängt auf Beitrittsverhandlung mit Türkei;https://www.wiwo.de/politik/deutschland/eu-mitgliedschaft-westerwelle-draengt-auf-beitrittsverhandlung-mit-tuerkei/8190984.html;EU-Mitgliedschaft Westerwelle drängt auf Beitrittsverhandlung mit Türkei;11.05.2013
1685179282-31;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Proteste bei Stockholm            „Ein Auto anzuzünden ist keine Form der Meinungsäußerung“;https://www.wiwo.de/politik/ausland/proteste-bei-stockholm-ein-auto-anzuzuenden-ist-keine-form-der-meinungsaeusserung/8246100.html;Proteste bei Stockholm „Ein Auto anzuzünden ist keine Form der Meinungsäußerung“;23.05.2013
1685179286-32;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Drei Strategien, drei Depots            Mit langweiligen Aktien gute Gewinne gemacht;https://www.wiwo.de/finanzen/geldanlage/drei-strategien-drei-depots-mit-langweiligen-aktien-gute-gewinne-gemacht/8290272.html;Drei Strategien, drei Depots Mit langweiligen Aktien gute Gewinne gemacht;03.06.2013
1685179290-33;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;OECD-Studie            Mangelhafte Integration kostet Deutschland Milliarden;https://www.wiwo.de/politik/deutschland/oecd-studie-mangelhafte-integration-kostet-deutschland-milliarden/8344140.html;OECD-Studie Mangelhafte Integration kostet Deutschland Milliarden;13.06.2013
1685179293-34;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Ab 2014            Bundespolizei will wieder an den Grenzen kontrollieren;https://www.wiwo.de/politik/deutschland/ab-2014-bundespolizei-soll-wieder-an-den-grenzen-kontrollieren/8381856.html;Ab 2014 Bundespolizei soll wieder an den Grenzen kontrollieren;22.06.2013
1685179297-35;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Zahlungssystem            „Bei Sepa ist es kurz vor zwölf“;https://www.wiwo.de/finanzen/steuern-recht/zahlungssystem-bei-sepa-ist-es-kurz-vor-zwoelf/8409024.html;Zahlungssystem „Bei Sepa ist es kurz vor zwölf“;26.06.2013
1685179301-36;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Medienbericht            Geringes Interesse an der Blue Card;https://www.wiwo.de/politik/deutschland/medienbericht-geringes-interesse-an-der-blue-card/8556938.html;Medienbericht Geringes Interesse an der Blue Card;27.07.2013
1685179304-37;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Fachkräftemangel            „Blue Card“ für 10.000 ausländische Fachkräfte in einem Jahr;https://www.wiwo.de/politik/deutschland/fachkraeftemangel-blue-card-fuer-10-000-auslaendische-fachkraefte-in-einem-jahr-/8577178.html;Fachkräftemangel „Blue Card“ für 10.000 ausländische Fachkräfte in einem Jahr;31.07.2013
1685179308-38;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Integrations-Debatte            Sarrazin stützt Kohls radikale Türken-Pläne;https://www.wiwo.de/politik/deutschland/integrations-debatte-sarrazin-stuetzt-kohls-radikale-tuerken-plaene/8588106.html;Integrations-Debatte Sarrazin stützt Kohls radikale Türken-Pläne;02.08.2013
1685179312-39;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Fachkräfteboom            Deutschland ist eines der liberalsten Einwanderungsländer;https://www.wiwo.de/politik/deutschland/fachkraefteboom-deutschland-ist-eines-der-liberalsten-einwanderungslaender/8589286.html;Fachkräfteboom Deutschland ist eines der liberalsten Einwanderungsländer;02.08.2013
1685179316-40;https://www.wiwo.de/suche/?p19868864=230&sw=Migration&search-period=&article=article;Asylpolitik            Schweiz sperrt "sensible Zonen" für Flüchtlinge;https://www.wiwo.de/politik/europa/asylpolitik-schweiz-sperrt-sensible-zonen-fuer-fluechtlinge/8613960.html;Asylpolitik Schweiz sperrt "sensible Zonen" für Flüchtlinge;08.08.2013
1685179323-41;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;So wählt das Netz            AfD steht für Euro-Kritik – und ein kleines bisschen mehr;https://www.wiwo.de/politik/deutschland/so-waehlt-das-netz-afd-steht-fuer-euro-kritik-und-ein-kleines-bisschen-mehr/8637050.html;So wählt das Netz AfD steht für Euro-Kritik – und ein kleines bisschen mehr;14.08.2013
1685179326-42;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Studie            Türken gegenüber Rot-Grün kritischer;https://www.wiwo.de/studie-tuerken-gegenueber-rot-gruen-kritischer/8647056.html;Studie Türken gegenüber Rot-Grün kritischer;15.08.2013
1685179343-43;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Telefonmarkt            Vodafone will mit Kabel Deutschland die Telekom überholen;https://www.wiwo.de/unternehmen/it/telefonmarkt-vodafone-will-mit-kabel-deutschland-die-telekom-ueberholen/8684146.html;Telefonmarkt Vodafone will mit Kabel Deutschland die Telekom überholen;24.08.2013
1685179347-44;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Kampf der Telekomkonzerne            Vodafone will mit Kabel Deutschland die Telekom überholen;https://www.wiwo.de/unternehmen/it/kampf-der-telekomkonzerne-vodafone-will-mit-kabel-deutschland-die-telekom-ueberholen/8687228.html;Kampf der Telekomkonzerne Vodafone will mit Kabel Deutschland die Telekom überholen;24.08.2013
1685179351-45;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Jens Schulte-Bockum            "Rennen eröffnet";https://www.wiwo.de/unternehmen/it/jens-schulte-bockum-rennen-eroeffnet/8680894.html;Jens Schulte-Bockum "Rennen eröffnet";27.08.2013
1685179354-46;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Wissenschaftlicher Beirat            AfD-Unterstützer beraten Wirtschaftsminister Rösler;https://www.wiwo.de/wissenschaftlicher-beirat-afd-unterstuetzer-beraten-wirtschaftsminister-roesler/8784710.html;Wissenschaftlicher Beirat AfD-Unterstützer beraten Wirtschaftsminister Rösler;13.09.2013
1685179358-47;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Nobelpreisträger            Verwirrung um Südhofs deutsche Staatsbürgerschaft;https://www.wiwo.de/technologie/forschung/nobelpreistraeger-verwirrung-um-suedhofs-deutsche-staatsbuergerschaft/8899114.html;Nobelpreisträger Verwirrung um Südhofs deutsche Staatsbürgerschaft;07.10.2013
1685179362-48;https://www.wiwo.de/suche/?p19868864=229&sw=Migration&search-period=&article=article;Reisepionier Vural Öger            "Migranten aus bildungsfernen Schichten verursachen Probleme";https://www.wiwo.de/unternehmen/dienstleister/reisepionier-vural-oeger-migranten-aus-bildungsfernen-schichten-verursachen-oft-probleme/8904436.html;Reisepionier Vural Öger "Migranten aus bildungsfernen Schichten verursachen oft Probleme";09.10.2013
1685179369-49;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Koalitionsgespräche            Union und SPD verhandeln in zwölf Arbeitsgruppen;https://www.wiwo.de/koalitionsgespraeche-union-und-spd-verhandeln-in-zwoelf-arbeitsgruppen/8969806.html;Koalitionsgespräche Union und SPD verhandeln in zwölf Arbeitsgruppen;22.10.2013
1685179373-50;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Work&Age-Studie            Demografischer Wandel trifft manche Berufe besonders hart;https://www.wiwo.de/erfolg/beruf/workundage-studie-demografischer-wandel-trifft-manche-berufe-besonders-hart/8979052.html;Work&Age-Studie Demografischer Wandel trifft manche Berufe besonders hart;24.10.2013
1685179377-51;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Vorstoß der Landtagsfraktion            Grüne für Snowden-Asyl in der Pfalz;https://www.wiwo.de/politik/deutschland/vorstoss-der-landtagsfraktion-gruene-fuer-snowden-asyl-in-der-pfalz/9030398.html;Vorstoß der Landtagsfraktion Grüne für Snowden-Asyl in der Pfalz;05.11.2013
1685179380-52;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Koalitionsverhandlungen            Keine Annäherung beim Doppelpass;https://www.wiwo.de/politik/deutschland/koalitionsverhandlungen-keine-annaeherung-beim-doppelpass/9043058.html;Koalitionsverhandlungen Keine Annäherung beim Doppelpass;07.11.2013
1685179386-53;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Ethnisches Unternehmertum            Ethnisches Unternehmertum;https://www.wiwo.de/politik/deutschland/ethnisches-unternehmertum-migranten-wagen-die-selbstaendigkeit/8984122.html;Ethnisches Unternehmertum Migranten wagen die Selbständigkeit;16.11.2013
1685179391-54;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Debatte            Deutschland braucht Zuwanderer;https://www.wiwo.de/politik/deutschland/fluechtlingsdebatte-deutschland-braucht-zuwanderer/9046116.html;Flüchtlingsdebatte Deutschland braucht Zuwanderer;16.11.2013
1685179399-55;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Koalitionsverhandlungen            SPD zu Kompromiss bei Doppelpass bereit;https://www.wiwo.de/politik/deutschland/koalitionsverhandlungen-spd-zu-kompromiss-bei-doppelpass-bereit/9106988.html;Koalitionsverhandlungen SPD zu Kompromiss bei Doppelpass bereit;21.11.2013
1685179403-56;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Studie             Hohe Bildungshürden für Migrantenkinder;https://www.wiwo.de/politik/deutschland/studie-hohe-bildungshuerden-fuer-migrantenkinder/9170302.html;Studie  Hohe Bildungshürden für Migrantenkinder;04.12.2013
1685179407-57;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Migration            Friedrich berät mit EU-Ländern wegen Armutszuwanderung;https://www.wiwo.de/politik/deutschland/migration-friedrich-beraet-mit-eu-laendern-wegen-armutszuwanderung/9185274.html;Migration Friedrich berät mit EU-Ländern wegen Armutszuwanderung;07.12.2013
1685179411-58;https://www.wiwo.de/suche/?p19868864=228&sw=Migration&search-period=&article=article;Migration            Italiens Küstenwache rettet erneut Flüchtlinge;https://www.wiwo.de/politik/ausland/migration-italiens-kuestenwache-rettet-erneut-fluechtlinge/9186286.html;Migration Italiens Küstenwache rettet erneut Flüchtlinge;07.12.2013
1685179419-59;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Steigende Zahl von Asylbewerbern            Flüchtlingsunterkünfte in Deutschland überlastet;https://www.wiwo.de/politik/deutschland/steigende-zahl-von-asylbewerbern-fluechtlingsunterkuenfte-in-deutschland-ueberlastet/9261208.html;Steigende Zahl von Asylbewerbern Flüchtlingsunterkünfte in Deutschland überlastet;25.12.2013
1685179424-60;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Regierung            Keine neuen Regelungen gegen Armutszuwanderung;https://www.wiwo.de/politik/deutschland/regierung-keine-neuen-regelungen-gegen-armutszuwanderung/9272950.html;Regierung Keine neuen Regelungen gegen Armutszuwanderung;30.12.2013
1685179428-61;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Athen vor schwieriger Aufgabe            Griechenland übernimmt EU-Ratspräsidentschaft;https://www.wiwo.de/politik/europa/athen-vor-schwieriger-aufgabe-griechenland-uebernimmt-eu-ratspraesidentschaft/9275178.html;Athen vor schwieriger Aufgabe Griechenland übernimmt EU-Ratspräsidentschaft;01.01.2014
1685179431-62;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;EU-Freizügigkeit            CSU ist im Zuwanderer-Streit isoliert – und desinformiert;https://www.wiwo.de/politik/deutschland/eu-freizuegigkeit-csu-ist-im-zuwanderer-streit-isoliert-und-desinformiert/9277956.html;EU-Freizügigkeit CSU ist im Zuwanderer-Streit isoliert – und desinformiert;02.01.2014
1685179436-63;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;„Wer betrügt, der fliegt”            CSU beharrt auf Warnung an EU-Bürger;https://www.wiwo.de/politik/deutschland/wer-betruegt-der-fliegt-csu-beharrt-auf-warnung-an-eu-buerger/9298242.html;„Wer betrügt, der fliegt” CSU beharrt auf Warnung an EU-Bürger;07.01.2014
1685179439-64;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Zuwanderungsdebatte            Schulz: Über Probleme mit Einwanderern offen reden;https://www.wiwo.de/politik/europa/zuwanderungsdebatte-schulz-ueber-probleme-mit-einwanderern-offen-reden/9315000.html;Zuwanderungsdebatte Schulz: Über Probleme mit Einwanderern offen reden;11.01.2014
1685179442-65;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Bundesamt            Behörde will Asylentscheidungen beschleunigen;https://www.wiwo.de/politik/deutschland/bundesamt-behoerde-will-asylentscheidungen-beschleunigen/9318356.html;Bundesamt Behörde will Asylentscheidungen beschleunigen;11.01.2014
1685179447-66;https://www.wiwo.de/suche/?p19868864=227&sw=Migration&search-period=&article=article;Nach dem Rücktritt            Rettungsaktion für Ausländer in Zentralafrika;https://www.wiwo.de/politik/ausland/nach-dem-ruecktritt-rettungsaktion-fuer-auslaender-in-zentralafrika/9318430.html;Nach dem Rücktritt Rettungsaktion für Ausländer in Zentralafrika;11.01.2014
1685179454-67;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Zuwanderung            Auf Wanderschaft in Europa;https://www.wiwo.de/politik/europa/zuwanderung-auf-wanderschaft-in-europa/9313194.html;Zuwanderung Auf Wanderschaft in Europa;13.01.2014
1685179457-68;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;EU-Arbeitskommissar Andor            Debatten über Migration „übermäßig emotional“;https://www.wiwo.de/politik/ausland/eu-arbeitskommissar-andor-debatten-ueber-migration-uebermaessig-emotional/9325208.html;EU-Arbeitskommissar Andor Debatten über Migration „übermäßig emotional“;13.01.2014
1685179461-69;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Zuwanderungsdebatte            Deutschland muss Anspruch auf Sozialhilfen prüfen;https://www.wiwo.de/politik/europa/zuwanderungsdebatte-deutschland-muss-anspruch-auf-sozialhilfen-pruefen/9325204.html;Zuwanderungsdebatte Deutschland muss Anspruch auf Sozialhilfen prüfen;13.01.2014
1685179465-70;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Medienbericht            Zahl der Zuwanderer steigt;https://www.wiwo.de/politik/deutschland/medienbericht-zahl-der-zuwanderer-steigt/9333802.html;Medienbericht Zahl der Zuwanderer steigt;15.01.2014
1685179468-71;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Migration            EU-Parlament stärkt Freizügigkeit;https://www.wiwo.de/politik/ausland/migration-eu-parlament-staerkt-freizuegigkeit/9342920.html;Migration EU-Parlament stärkt Freizügigkeit;16.01.2014
1685179472-72;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Freizügigkeit in der EU            „Wir Bulgaren sind nicht die größte Gefahr“;https://www.wiwo.de/politik/ausland/freizuegigkeit-in-der-eu-wir-bulgaren-sind-nicht-die-groesste-gefahr/9414592.html;Freizügigkeit in der EU „Wir Bulgaren sind nicht die größte Gefahr“;31.01.2014
1685179477-73;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Europäische Kommission            Finanzhilfen für Kommunen mit „Armutszuwanderung“;https://www.wiwo.de/politik/deutschland/europaeische-kommission-finanzhilfen-fuer-kommunen-mit-armutszuwanderung/9448934.html;Europäische Kommission Finanzhilfen für Kommunen mit „Armutszuwanderung“;07.02.2014
1685179480-74;https://www.wiwo.de/suche/?p19868864=226&sw=Migration&search-period=&article=article;Abschied von Windows XP            Große Sorge um die Sicherheit;https://www.wiwo.de/technologie/abschied-von-windows-xp-grosse-sorge-um-die-sicherheit/9528398.html;Abschied von Windows XP Große Sorge um die Sicherheit;24.02.2014
1685179488-75;https://www.wiwo.de/suche/?p19868864=225&sw=Migration&search-period=&article=article;Noch immer Millionen unverdrossene Fans            Windows XP stirbt im April endgültig;https://www.wiwo.de/technologie/noch-immer-millionen-unverdrossene-fans-windows-xp-stirbt-im-april-endgueltig/9604586.html;Noch immer Millionen unverdrossene Fans Windows XP stirbt im April endgültig;12.03.2014
1685179492-76;https://www.wiwo.de/suche/?p19868864=225&sw=Migration&search-period=&article=article;300 zusätzliche Stellen            De Maizière fordert mehr Stellen für Bearbeitung von Asylanträgen;https://www.wiwo.de/politik/deutschland/300-zusaetzliche-stellen-de-maiziere-fordert-mehr-stellen-fuer-bearbeitung-von-asylantraegen/9606794.html;300 zusätzliche Stellen De Maizière fordert mehr Stellen für Bearbeitung von Asylanträgen;12.03.2014
1685179496-77;https://www.wiwo.de/suche/?p19868864=225&sw=Migration&search-period=&article=article;Armutsmigration            Regierung will Asylbewerberzuzug vom Balkan begrenzen;https://www.wiwo.de/politik/deutschland/armutsmigration-regierung-will-asylbewerberzuzug-vom-balkan-begrenzen/9616064.html;Armutsmigration Regierung will Asylbewerberzuzug vom Balkan begrenzen;14.03.2014
1685179499-78;https://www.wiwo.de/suche/?p19868864=225&sw=Migration&search-period=&article=article;Ausländerpolitik            Bund will Zuzug von Asylbewerbern begrenzen;https://www.wiwo.de/politik/deutschland/auslaenderpolitik-bund-will-zuzug-von-asylbewerbern-begrenzen/9618704.html;Ausländerpolitik Bund will Zuzug von Asylbewerbern begrenzen;14.03.2014
