web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685140565-29;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=387;Deutsche Telekom: Nun hängen selbst Milchkühe am Datennetz;https://www.zeit.de/2013/18/telekom-digitalisierung-landwirtschaft;Ruft die Bullen!;25.04.2013
1685140568-30;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=387;Google Books: Wie oft kam Gott?;https://www.zeit.de/wissen/2010-12/kulturomik-google-books;Wie oft kam Gott?;17.12.2010
1685140574-31;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Bücher auf Reisen: Zerlesene Träume;https://www.zeit.de/2013/19/eckhart-nickel-buecher-nepal-kathmandu;Zerlesene Träume;02.05.2013
1685140577-32;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Wesley Pentz: Der Pop-Diplomat;https://www.zeit.de/2013/20/musikproduzent-diplo;Der Diplomat;08.05.2013
1685140580-33;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Privatsphäre: Wir fotografieren uns zu Tode;https://www.zeit.de/kultur/kunst/2013-04/privatsphaere-fotografie-fotoblog;Wir fotografieren uns zu Tode;08.05.2013
1685140583-34;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Profilbild: So siehst du gar nicht aus;https://www.zeit.de/kultur/kunst/2013-04/portraetfotografie-profilbild;So siehst du gar nicht aus;03.05.2013
1685140586-35;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;SPD: Steinbrück setzt aufs Netz und die Gewerkschaft;https://www.zeit.de/politik/deutschland/2013-05/Steinbrueck-Kompetenzteam;Steinbrück setzt aufs Netz und die Gewerkschaft;13.05.2013
1685140589-36;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Digitalisierung: Schauspieler aus der Konserve;https://www.zeit.de/digital/internet/2013-05/virtual-actor-the-congress;Schauspieler aus der Konserve;22.05.2013
1685140592-37;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Softwareentwicklung: Java ist für Blinde schwer zu entziffern;https://www.zeit.de/digital/internet/2013-05/blinde-programmierer;Java ist für Blinde schwer zu entziffern;30.05.2013
1685140595-38;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Sachbücher: Ruiniert das Netz die Mittelklasse?;https://www.zeit.de/kultur/literatur/2013-05/jaron-lanier-robert-mcchesney;Ruiniert das Netz die Mittelklasse?;03.06.2013
1685140598-39;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;Digitale Lehre: Revolution!;https://www.zeit.de/2013/24/hochschulen-digitale-lehre;Revolution!;06.06.2013
1685140601-40;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=386;"Roman ""O.T."": Mit Wut in die Lektüre";https://www.zeit.de/kultur/literatur/2013-06/U-D-Bauer-OT;Mit Wut in die Lektüre;06.06.2013
1685140607-41;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;"Politische Berichterstattung: Eine Schicht in den ""Tagesthemen""";https://www.zeit.de/2013/26/berichterstattung-tagesthemen-emckes-expeditionen;Aller Tage Abend;20.06.2013
1685140610-42;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;"Freiheit im Netz: ""Man kann bisherige Regeln nicht einfach aufs Netz übertragen""";https://www.zeit.de/digital/internet/2012-04/netzfreiheit-kathrin-passig;Man kann bisherige Regeln nicht einfach aufs Netz übertragen;05.04.2012
1685140613-43;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Acta: Vision für Urheberrecht dringend gesucht;https://www.zeit.de/digital/internet/2012-02/acta-kommentar;Vision für Urheberrecht dringend gesucht;14.02.2012
1685140616-44;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Speicherung: Das Digitale ist ein neues Tier;https://www.zeit.de/digital/internet/2013-07/kathrin-passig-haltbare-versus-digitale-medien;Das Digitale ist ein neues Tier;01.07.2013
1685140619-45;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Baumärkte: Deutschland im Lot;https://www.zeit.de/kultur/2013-07/baumarkt-philosophie;Deutschland im Lot;12.07.2013
1685140622-46;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;NSA-Enthüllungen: Der Tschernobyl-Moment der Digitalisierung;https://www.zeit.de/digital/datenschutz/2013-07/nsa-skandal-tschernobyl-vergleich;Der Tschernobyl-Moment der Digitalisierung;25.07.2013
1685140625-47;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Springer Verlag: Die große Wette;https://www.zeit.de/2013/32/springer-verlag-digitale-medien-journalismus;Die große Wette;01.08.2013
1685140628-48;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Bundestagswahl: Die Mecker-Falle;https://www.zeit.de/politik/deutschland/2013-08/wahlkampf-waehlen-merkel-steinbrueck;Die Mecker-Falle;12.08.2013
1685140631-49;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Fahrdienstleiter: Der letzte Wächter;https://www.zeit.de/2013/35/deutsche-bahn-fahrdienstleiter;Der letzte Wächter;22.08.2013
1685140647-50;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=385;Watch Dogs: Spiel mit dem Überwachungsstaat;https://www.zeit.de/digital/games/2013-08/gamescom-2013-watch-dogs;Spiel mit dem Überwachungsstaat;23.08.2013
1685140653-51;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Cebit: Digitale Scratcher;https://www.zeit.de/chancen/zeitvertreib/nachricht_03;Digitale Scratcher;10.03.2005
1685140656-52;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Projekt des Monats: Titel hierher;https://www.zeit.de/akademie/pom_okt_2005;Marx/Engels-Gesamtausgabe;25.01.2006
1685140659-53;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Erfindung der Musikkassette: Bandsalat, der die Welt veränderte;https://www.zeit.de/wissen/geschichte/2013-07/audiokassette-entwickler-lou-ottens-philips;Bandsalat, der die Welt veränderte;28.08.2013
1685140662-54;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Digitalisierung an der Uni: Kann das Internet die Lehre verbessern?;https://www.zeit.de/campus/2013/05/hochschule-apps-internet;Im Beta-Studium;20.08.2013
1685140665-55;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Kunstmarkt: Leicht und lässig  kopiert;https://www.zeit.de/2013/37/kunstmarkt-wade-guyton;Leicht und lässig  kopiert;05.09.2013
1685140668-56;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;C D - R O M : Scheibenkanon;https://www.zeit.de/2001/52/200152_l-digitalebiblio.xml;Scheibenkanon;19.12.2001
1685140671-57;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Alles für einen;https://www.zeit.de/2001/52/200152_argument.xml;Alles für einen;19.12.2001
1685140674-58;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;F I L M : Fürs Erbe fehlt das Geld;https://www.zeit.de/2001/10/200110_filmgeschichte.xml;Fürs Erbe fehlt das Geld;01.03.2001
1685140677-59;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;K U N S T G E S C H I C H T E: Der schönste Beruf der Welt;https://www.zeit.de/2001/13/200113_kunstgeschichte.xml;Der schönste Beruf der Welt;22.03.2001
1685140680-60;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=384;Informationelle Selbstbestimmung: Sie wollen nur reden;https://www.zeit.de/digital/datenschutz/2010-03/datenschutz-aigner-merkel;Sie wollen nur reden;01.03.2010
1685140686-61;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;27. August 2001 : The Postgovernmental Era - Rules for the Virtual Society?;https://www.zeit.de/2001/34/2001_34Tag8.xml;The Postgovernmental Era - Rules for the Virtual Society?;16.08.2001
1685140689-62;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;E M P F A N G E N : Rundfunk mit Text und Bild;https://www.zeit.de/2001/50/200150_t-radio.xml;Rundfunk mit Text und Bild;06.12.2001
1685140692-63;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;M E D I E N : Rupert, der Eroberer;https://www.zeit.de/2001/51/200151_murdoch_titelei.xml;Rupert, der Eroberer;13.12.2001
1685140695-64;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;G E S C H I C H T E : Abt Paschasius Rodbertus im Lasergriff;https://www.zeit.de/2001/35/200135_m_mittelalter-le.xml;Abt Paschasius Rodbertus im Lasergriff;23.08.2001
1685140698-65;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;A R C H I T E K T U R : Das Monster kommt näher;https://www.zeit.de/2001/30/200130_realdigital.xml;Das Monster kommt näher;19.07.2001
1685140702-66;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;"Ari Folman: ""Der Wert eines Menschen wird daran bemessen, wie gut er funktioniert""";https://www.zeit.de/kultur/film/2013-09/iv-ari-folman-congress;Der Wert eines Menschen wird daran bemessen, wie gut er funktioniert;09.09.2013
1685140704-67;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;Musikbranche: Künstler zwischen Konzert und Konzern;https://www.zeit.de/kultur/musik/2013-09/berthold-seliger-musikbranche;Künstler zwischen Konzert und Konzern;09.09.2013
1685140707-68;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;"Verlag Gruner + Jahr: ""Wir denken vor allem in Zeitschriften""";https://www.zeit.de/2013/38/verlag-gruner-und-jahr-stephan-schaefer;Unheimlich, wie groß die Welle wurde;12.09.2013
1685140710-69;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;Ministerbilanz Neumann: Das Phantom im Ausnahmeressort;https://www.zeit.de/kultur/2013-08/ministerbilanz-bernd-neumann;Bernd Neumann, das Phantom im Ausnahmeressort;15.09.2013
1685140713-70;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=383;Internet im Knast : Häftlinge sind offline;https://www.zeit.de/digital/internet/2013-09/internet-gefaengnis-jva-tegel;Häftlinge sind offline;15.09.2013
1685140719-71;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Musikgeschichte: Wo Puccini noch wütet;https://www.zeit.de/2013/39/musikaliensammlung-casa-ricordi-guetersloh;Wo Puccini noch wütet;19.09.2013
1685140722-72;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Online-Werbung: Für Yahoo sind Nachrichten der Stoff, der Nutzer lockt;https://www.zeit.de/digital/internet/2013-09/yahoo-nachrichten-journalismus;Für Yahoo sind Nachrichten der Stoff, der Nutzer lockt;25.09.2013
1685140725-73;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;E-Demokratie: Technik für ein träges Volk;https://www.zeit.de/digital/internet/2010-05/internet-demokratie-edemocracy;Technik für ein träges Volk;05.05.2010
1685140728-74;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;"Sachbuch ""Eine neue Version ist verfügbar"": Der Autor ist schon wieder tot";https://www.zeit.de/2013/41/LM-SM-vonGehlen;350 Autoren, 1 Buch;02.10.2013
1685140731-75;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;"Verleger-Gespräch: ""Das Buch muss Teil der Öffentlichkeit bleiben""";https://www.zeit.de/2013/41/verleger-buchbranche-zukunft;Nichts wie rein!;02.10.2013
1685140734-76;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Deutsche Einheit: Ist der Westen noch der Maßstab?;https://www.zeit.de/2013/41/deutsche-einheit-verhaeltnis-ost-west;Ist der Westen noch der Maßstab?;02.10.2013
1685140737-77;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Evgeny Morozov: Wir müssen den Hai-Tornado namens Internetdebatte stoppen;https://www.zeit.de/2013/41/morozov-netz-intellektuelle-chomsky-foucault;Wahrheit und Beratung;02.10.2013
1685140740-78;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Klage eines Kinobetreibers: Ist die deutsche Filmförderung verfassungswidrig?;https://www.zeit.de/kultur/film/2013-10/filmfoerderung-verfassungsklage-uci;Ist die deutsche Filmförderung verfassungswidrig?;06.10.2013
1685140743-79;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Kolumne Kathrin Passig: Vom Ende der Routine;https://www.zeit.de/digital/internet/2013-09/passig-routine;Vom Ende der Routine;07.10.2013
1685140746-80;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=382;Ingress: Die Humboldt-Uni gehört mir!;https://www.zeit.de/digital/internet/2013-10/ingress-augmented-reality;Die Humboldt-Uni gehört mir!;10.10.2013
1685140752-81;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Frankfurter Buchmesse: Ein bisschen langweilig war es doch;https://www.zeit.de/kultur/literatur/2013-10/frankfurter-buchmesse-abschluss;Ein bisschen langweilig war es doch;13.10.2013
1685140755-82;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;"Sachbuch ""Like mich am Arsch"": Facebook ist an allem schuld";https://www.zeit.de/kultur/literatur/2013-09/andreas-hock-like-mich-am-arsch;Facebook ist an allem schuld;09.10.2013
1685140758-83;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Internet: Das Netz erstickt den Idealismus;https://www.zeit.de/2013/43/silicon-valley-usa-internetskepsis;Das Netz erstickt den Idealismus;17.10.2013
1685140761-84;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Patientendaten: Behandelt und verkauft;https://www.zeit.de/2013/45/patientendaten-marktforschung-pharmaindustrie;Behandelt und verkauft;31.10.2013
1685140764-85;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Netzpolitik: Neuland in den Koalitionsverhandlungen;https://www.zeit.de/2013/46/internetpolitik-datenschutz-nsa;Sie können auch anders!;07.11.2013
1685140767-86;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Vorabmeldungen: Aus der ZEIT 42/2006;https://www.zeit.de/politik/Vorabmeldungen/2006/vorab-42;Aus der ZEIT/2006;25.01.2006
1685140770-87;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Chefwechsel: Letzte Chance für Microsoft;https://www.zeit.de/2013/47/microsoft-chefwechsel-steve-ballmer;Microsoft;14.11.2013
1685140773-88;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;US-Gerichtsentscheid: Google darf Bücher digitalisieren;https://www.zeit.de/digital/internet/2013-11/google-buecher-digitalisierung;Google darf Bücher digitalisieren;15.11.2013
1685140776-89;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Digitale Lehre: Maßgeschneiderte Vorlesungen für alle;https://www.zeit.de/2013/48/onlinekurse-personalisierung-bildung;Maßgeschneiderte Vorlesungen für alle;21.11.2013
1685140779-90;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=381;Serie Wissen in Bildern: Wie ein Internetministerium aussehen könnte;https://www.zeit.de/2013/48/infografik-internetministerium;Jetzt ein Internetministerium!;21.11.2013
1685140785-91;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;"Burda: ""Eine Anzeige wird von den Lesern als Bereicherung angesehen""";https://www.zeit.de/2013/49/burda-paul-bernhard-kallen-interview;Wäre ja verrückt;28.11.2013
1685140788-92;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;"Firmengründer: ""50 000 Euro an der Backe""";https://www.zeit.de/2003/08/C-Chancen-Gr_9fnder2;50 000 Euro an der Backe;13.02.2003
1685140791-93;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Philosoph Michel Serres: Die Däumlinge des Internets;https://www.zeit.de/kultur/literatur/2013-11/michel-serres-erfindet-euch-neu;Die Däumlinge des Internets;02.12.2013
1685140794-94;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Kolumne von Kathrin Passig : Der Trend zur Materie;https://www.zeit.de/digital/internet/2013-12/passig-produktion;Der Trend zur Materie;02.12.2013
1685140797-95;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Video on Demand: Die gesamte deutsche Kinohistorie auf Abruf;https://www.zeit.de/digital/internet/2013-01/videoplattform-deutschland;Die gesamte deutsche Kinohistorie auf Abruf;03.01.2013
1685140800-96;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Maker-Bewegung: Im Internet ist jeder ein Produzent;https://www.zeit.de/digital/internet/2012-09/maker-arduino-lego;Im Internet ist jeder ein Produzent;07.09.2012
1685140804-97;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Lex Google: Viel Kritik, wenig Lob für Leistungsschutz-Gesetz;https://www.zeit.de/digital/internet/2012-08/leistungsschutz-kritik;Viel Kritik, wenig Lob für Leistungsschutz-Gesetz;29.08.2012
1685140806-98;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Liberale: Lindner will FDP-Image aufpolieren;https://www.zeit.de/politik/deutschland/2013-12/fdp-lindner-image-parteitag;Lindner will FDP-Image aufpolieren;04.12.2013
1685140809-99;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Christdemokraten: Junge CDU-Politiker bemängeln den Koalitionsvertrag;https://www.zeit.de/politik/deutschland/2013-12/cdu-manifest-koalition;Junge CDU-Politiker bemängeln den Koalitionsvertrag;08.12.2013
1685140812-100;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=380;Protest gegen Totalüberwachung: Angriff auf das digitale Imperium;https://www.zeit.de/2013/51/schriftsteller-protest-digitale-ueberwachung;Angriff auf das digitale Imperium;12.12.2013
1685140818-101;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;Internetminister: Beim Netz sollen viele Ministerien das Sagen haben;https://www.zeit.de/digital/internet/2013-12/internetminister-dorobaer;Beim Netz sollen viele Ministerien das Sagen haben;16.12.2013
1685140821-102;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;Merkels Regierungserklärung: Wagenknecht wirft Großer Koalition Wahlbetrug vor;https://www.zeit.de/politik/deutschland/2013-12/merkel-regierungserklaerung-wagenknecht;Wagenknecht wirft Großer Koalition Wahlbetrug vor;18.12.2013
1685140824-103;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;"Kulturpolitik: Die ""kleene Sonne"" geht auf";https://www.zeit.de/2013/52/kulturstaatsministerin-monika-gruetters;"Die ""kleene Sonne"" geht auf";19.12.2013
1685140827-104;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;T V - K O N K U R R E N Z : Aufstieg eines Kanalarbeiters;https://www.zeit.de/2002/22/200222_medien_kloiber.xml;Aufstieg eines Kanalarbeitersen;23.05.2002
1685140830-105;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;M U S I K I N D U S T R I E : Rechte und Links;https://www.zeit.de/2000/34/200034_popkomm.xml;Rechte und Links;17.08.2000
1685140836-107;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;L E S E K U L T U R : Leser am Computer;https://www.zeit.de/2000/37/200037_st-zimmer.xml;Leser am Computer;07.09.2000
1685140850-108;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;Die Neunziger: 1994;https://www.zeit.de/2014/02/neunziger-jahre-1994;1994;02.01.2014
1685140852-109;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;S A C H B U C H : Alles ganz elastisch;https://www.zeit.de/2000/47/200047_sm-architektur.xml;Alles ganz elastisch;16.11.2000
1685140855-110;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=379;Die neue Lust aufs Krankenhaus;https://www.zeit.de/2000/47/200047_cm-unfallkranken.xml;Die neue Lust aufs Krankenhaus;16.11.2000
1685140861-111;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;MOOC: Die automatisierte Lehre ist eine Mär;https://www.zeit.de/2014/03/online-kurse-anti-mooc;Ohne Dozenten geht es nicht;09.01.2014
1685140864-112;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;Neustart: Muss das sein?;https://www.zeit.de/2014/03/essay-neuanfang-konsum-gesellschaft;Muss das sein?;09.01.2014
1685140867-113;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;Provenienzforschung: Faktisch enteignet;https://www.zeit.de/2014/03/kunstmarkt-fall-gurlitt-wissenschaftler-versagen;Faktisch  enteignet;09.01.2014
1685140870-114;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;Reise-Apps: Per Klick zu den Pandas;https://www.zeit.de/2014/03/byte-gereist-apps;Per Klick zu den Pandas;09.01.2014
1685140873-115;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;Arena Analyse 2014: Rückkehr der Werte;https://www.zeit.de/2014/03/arena-analyse-werte;Rückkehr der Werte;09.01.2014
1685140876-116;https://www.zeit.de/suche/index?q=Digitalisierung&type=article&p=378;Autoreklame: Werbung spazieren fahren;https://www.zeit.de/mobilitaet/2014-01/deutsche-post-werbung-auto-bewegungsprofil;Werbung spazieren fahren;15.01.2014
